"","state","Region","yearq","year","quarter","Income","Population","Per_cap_Inc","index_nsa","index_sa","PCEPILFE","TOTRESNS","BPCCRO1Q156NBEA","FEDFUNDS","GDPC1","GDPDEF","MORTGAGE30US","inflation","rPer_cap_Inc","rTOTRESNS","rGDPC1","rindex_nsa","index_nsag","subregion","region"
"1377","MI",3,2003 Q1,2003,1,311462.8,10015710,31097.4259438422,189.38,189.9,84.293,42.867,1.7,1.25,13634.253,82.025,5.84,1.05108733602673,29585.9581577636,40.7834806211666,12971.5700424472,180.175322743288,0.189072458649055,"Great Lakes","Midwest"
"1378","MI",3,2003 Q2,2003,2,312142.1,10015710,31165.2493932033,192.2,190.43,84.558,41.174,1.4,1.25,13751.543,82.266,5.51,1.05439174023642,29557.5621506815,39.0500024125452,13042.1573645072,182.285191229688,1.1710085789086,"Great Lakes","Midwest"
"1379","MI",3,2003 Q3,2003,3,314406.4,10015710,31391.3242296352,194.96,192.77,84.897,43.593,1.3,1.02,13985.073,82.712,6.03,1.05861888373485,29653.0930176547,41.1791256228135,13210.6778132089,184.164483550655,1.03096269548251,"Great Lakes","Midwest"
"1380","MI",3,2003 Q4,2003,4,320223,10015710,31972.0718750842,194.7,194.4,85.218,43.12,1.4,1,14145.645,83.201,5.92,1.06262157713602,30087.9189384198,40.5788861508132,13312.024999648,183.226093078927,-0.509539327907607,"Great Lakes","Midwest"
"1381","MI",3,2004 Q1,2004,1,318236.3,10041152,31693.2061181825,195.13,195.88,85.702,45.462,1.7,1,14221.147,83.82,5.6,1.06865679086239,29657.048351891,42.5412540197428,13307.4969640382,182.593702364006,-0.345142279843868,"Great Lakes","Midwest"
"1382","MI",3,2004 Q2,2004,2,321632,10041152,32031.3844467248,198.99,196.98,86.238,46.064,2,1.01,14329.523,84.504,6.11,1.07534041598085,29787.2040989998,42.8366676407152,13325.569082168,185.048378209142,1.34433762684936,"Great Lakes","Midwest"
"1383","MI",3,2004 Q3,2004,3,325135.7,10041152,32380.3185132543,200.53,198.23,86.605,46.777,2,1.43,14464.984,85.056,5.89,1.07991670407502,29984.088949702,43.3153777726459,13394.536768824,185.690247445298,0.346865637174073,"Great Lakes","Midwest"
"1384","MI",3,2004 Q4,2004,4,328723.4,10041152,32737.6181537736,200.21,199.96,86.994,45.665,2.1,1.95,14609.876,85.712,5.74,1.08476732006584,30179.3919748491,42.0965852817436,13468.2117812263,184.564925856956,-0.60602083514022,"Great Lakes","Midwest"
"1385","MI",3,2005 Q1,2005,1,327396.6,10055315,32559.5568114972,199.71,200.67,87.6,50.438,2.2,2.47,14771.602,86.391,5.77,1.09232380667365,29807.6052289364,46.1749526027397,13523.0981049315,182.830401369863,-0.93979095921885,"Great Lakes","Midwest"
"1386","MI",3,2005 Q2,2005,2,330462,10055315,32864.410513246,203.17,200.89,88.032,46.543,2.1,2.94,14839.782,86.996,5.71,1.09771060900793,29939.0479089453,42.4000639312977,13518.8472063795,185.085211286805,1.23327953121994,"Great Lakes","Midwest"
"1387","MI",3,2005 Q3,2005,3,330275.4,10055315,32845.8531632276,203.61,201.27,88.387,47.08,2.1,3.46,14972.054,87.783,5.76,1.10213726370393,29801.9622826683,42.7170022740901,13584.5638225531,184.741054227432,-0.185945196258751,"Great Lakes","Midwest"
"1388","MI",3,2005 Q4,2005,4,333668,10055315,33183.2468699389,200.3,200.1,88.89,44.756,2.2,3.98,15066.597,88.489,6.23,1.10840939697741,29937.7170208305,40.3785822477219,13592.9892340196,180.709402632467,-2.18232574877549,"Great Lakes","Midwest"
"1389","MI",3,2006 Q1,2006,1,336087.4,10051137,33437.7493809904,196.69,197.83,89.41,47.149,2.1,4.46,15267.026,89.107,6.25,1.1148935108983,29991.8772996075,42.2901376132424,13693.7078301756,176.420436640197,-2.37340499707881,"Great Lakes","Midwest"
"1390","MI",3,2006 Q2,2006,2,338480.6,10051137,33675.8517966674,198.93,196.44,90,44.73,2.3,4.91,15302.705,89.852,6.6,1.12225048630854,30007.4290076171,39.857412,13635.7303353333,177.259892,0.47582659684445,"Great Lakes","Midwest"
"1391","MI",3,2006 Q3,2006,3,339437.1,10051137,33771.0151597774,196.85,194.63,90.527,44.925,2.5,5.25,15326.368,90.481,6.56,1.12882188637837,29917.044989379,39.7981298397163,13577.3129356766,174.385350227004,-1.62165379915492,"Great Lakes","Midwest"
"1392","MI",3,2006 Q4,2006,4,340025.9,10051137,33829.5955969956,191.72,191.44,91.011,41.714,2.3,5.25,15456.928,90.815,6.24,1.13485710010474,29809.5642119817,36.7570507301315,13620.1535845997,168.937569304809,-3.12399001126139,"Great Lakes","Midwest"
"1393","MI",3,2007 Q1,2007,1,346774.6,10036081,34552.7900781191,188.16,189.59,91.584,44.607,2.4,5.26,15493.328,91.708,6.21,1.14200209486757,30256.3281043069,39.060348663522,13566.8122410901,164.763270440252,-2.4709121137088,"Great Lakes","Midwest"
"1394","MI",3,2007 Q2,2007,2,348052.9,10036081,34680.1605128536,188.67,186.07,91.973,42.498,2.1,5.25,15582.085,92.301,6.36,1.1468527108584,30239.4197480652,37.0561970143412,13586.823183543,164.511099126918,-0.153050684573151,"Great Lakes","Midwest"
"1395","MI",3,2007 Q3,2007,3,348892.7,10036081,34763.8385939691,182.2,180.18,92.368,42.909,2,5.07,15666.738,92.776,6.55,1.15177814354831,30182.7559315125,37.2545704573012,13602.2185242508,158.190187077776,-3.84224048267122,"Great Lakes","Midwest"
"1396","MI",3,2007 Q4,2007,4,348127.5,10036081,34687.5936931956,174.15,173.66,92.963,42.05,2.3,4.5,15761.967,93.145,6.22,1.15919746620779,29923.8004778193,36.2750965437862,13597.3097418543,150.233247636156,-5.02998295191812,"Great Lakes","Midwest"
"1397","MI",3,2008 Q1,2008,1,352328.3,10001284,35228.3066854216,167.65,169.36,93.519,44.891,2.1,3.18,15671.383,93.489,5.87,1.16613048032321,30209.575411885,38.4956921695057,13438.7903107176,143.766073204376,-4.30475579376633,"Great Lakes","Midwest"
"1398","MI",3,2008 Q2,2008,2,363136.8,10001284,36309.0179220988,165.04,162.65,93.912,45.035,2.2,2.09,15752.308,93.99,6.09,1.17103097411342,31006.0269324542,38.4575651673907,13451.6578538206,140.93564017378,-1.96877675484131,"Great Lakes","Midwest"
"1399","MI",3,2008 Q3,2008,3,353750.3,10001284,35370.4884292857,159.84,157.96,94.43,45.977,2.2,1.94,15667.032,94.69,6.32,1.17749014913462,30038.8826652017,39.0466111617071,13305.4463440856,135.746358572488,-3.6820222300715,"Great Lakes","Midwest"
"1400","MI",3,2008 Q4,2008,4,351195.3,10001284,35115.0212312739,152.64,151.95,94.593,314.799,1.6,0.51,15328.027,94.986,5.84,1.17952266945982,29770.5352686059,266.886773905046,12995.1101380863,129.408280105293,-4.66905965938664,"Great Lakes","Midwest"
"1401","MI",3,2009 Q1,2009,1,333128.9,9946889,33490.7627902553,156.12,158.24,94.578,860.235,1.1,0.18,15155.94,94.976,5.06,1.17933562771211,28397.9912107183,729.423397195965,12851.2525559855,132.379618093003,2.29609572532126,"Great Lakes","Midwest"
"1402","MI",3,2009 Q2,2009,2,338971,9946889,34078.0921552457,154.73,152.46,95.003,881.737,1.1,0.18,15134.117,94.838,5.01,1.18463514389745,28766.7408237854,744.311026514952,12775.3402201194,130.614055135101,-1.33371207995269,"Great Lakes","Midwest"
"1403","MI",3,2009 Q3,2009,3,336673.3,9946889,33847.0953078897,150.51,148.46,95.291,796.542,0.9,0.16,15189.222,94.938,5.16,1.18822634545364,28485.3937445459,670.36217724654,12783.1048841129,126.667785625085,-3.0213207192242,"Great Lakes","Midwest"
"1404","MI",3,2009 Q4,2009,4,339044.9,9946889,34085.5216138433,147.98,147.15,95.961,1056.716,1.5,0.12,15356.058,95.259,4.92,1.19658087685171,28485.7649601794,883.112893112827,12833.2804719417,123.669033044674,-2.36741533422448,"Great Lakes","Midwest"
"1405","MI",3,2010 Q1,2010,1,339511.2,9888296,34334.6517944042,142.1,144.5,96.228,1112.375,1.7,0.13,15415.145,95.499,5,1.1999102199611,28614.3506599331,927.048525377229,12846.9153304651,118.425526873675,-4.2399508121853,"Great Lakes","Midwest"
"1406","MI",3,2010 Q2,2010,2,348422,9880695,35262.9040770917,147.23,145.08,96.456,1117.448,1.5,0.19,15557.277,95.943,4.92,1.20275325452641,29318.4856863902,929.075016670814,12934.720352202,122.410809902961,3.36522296712011,"Great Lakes","Midwest"
"1407","MI",3,2010 Q3,2010,3,353759.7,9879591,35807.1199506133,146.1,143.7,96.585,1087.751,1.3,0.19,15671.967,96.222,4.45,1.20436181355679,29731.1983388662,903.176261282808,13012.6734537661,121.309060413108,-0.900042643886339,"Great Lakes","Midwest"
"1408","MI",3,2010 Q4,2010,4,356617.8,9882116,36087.1902333468,144.31,143.53,96.843,1039.671,0.9,0.19,15750.625,96.763,4.44,1.20757893161754,29883.9183828824,860.954901397107,13043.1432576438,119.503575477835,-1.48833477823004,"Great Lakes","Midwest"
"1409","MI",3,2011 Q1,2011,1,366351.9,9881279,37075.3522899212,137.1,139.77,97.214,1110.349,1.1,0.16,15712.754,97.283,4.85,1.2122050975111,30585.0489872088,915.97453457321,12962.1250003497,113.099672886621,-5.35875396665579,"Great Lakes","Midwest"
"1410","MI",3,2011 Q2,2011,2,367809.6,9880768,37224.7987200995,139.88,137.83,97.761,1527.988,1.5,0.09,15825.096,97.922,4.65,1.21902588657788,30536.5120872035,1253.45000202535,12981.7554936631,114.747358148955,1.45684352596279,"Great Lakes","Midwest"
"1411","MI",3,2011 Q3,2011,3,371939.7,9884644,37628.0319250749,143.19,140.43,98.265,1696.559,1.8,0.08,15820.7,98.553,4.29,1.22531048930121,30708.9772377073,1384.59518204854,12911.5845641887,116.860176461609,1.84127839345209,"Great Lakes","Midwest"
"1412","MI",3,2011 Q4,2011,4,376603.3,9889764,38080.109899488,141.89,141.34,98.596,1638.918,1.9,0.07,16004.107,98.703,4,1.22943787720086,30973.5941975267,1333.06288214532,13017.4182012658,115.410467361759,-1.24055015467659,"Great Lakes","Midwest"
"1413","MI",3,2012 Q1,2012,1,381695.2,9892452,38584.4884564514,138.69,141.55,99.284,1619.192,2.1,0.1,16129.418,99.32,3.92,1.23801685869619,31166.367554224,1307.89172104267,13028.431629749,112.025938116917,-2.9326016280941,"Great Lakes","Midwest"
"1414","MI",3,2012 Q2,2012,2,383997.1,9894926,38807.4756698534,148.29,146.1,99.753,1586.705,1.9,0.15,16198.807,99.713,3.79,1.24386503067485,31199.10497749,1275.62473489519,13022.9619778052,119.217114673243,6.41920672766037,"Great Lakes","Midwest"
"1415","MI",3,2012 Q3,2012,3,384001.1,9900931,38784.342603741,151.99,148.71,100.052,1583.771,1.7,0.14,16220.667,100.225,3.55,1.24759339617936,31087.3259849839,1269.46087150682,13001.5652933674,121.826550593691,2.18880982617342,"Great Lakes","Midwest"
"1416","MI",3,2012 Q4,2012,4,396580.1,9907174,40029.5886596925,151.45,151.22,100.476,1525.584,1.8,0.16,16239.138,100.737,3.36,1.25288044291486,31950.0466992386,1217.66127696166,12961.442643497,120.881446315538,-0.775778574988393,"Great Lakes","Midwest"
"1417","MI",3,2013 Q1,2013,1,386073,9908528,38963.7088374782,153.21,156.32,100.865,1636.934,1.5,0.14,16382.964,101.139,3.5,1.25773105890568,30979.3644369246,1301.49763608784,13025.8085653497,121.814595350221,0.771953896255302,"Great Lakes","Midwest"
"1418","MI",3,2013 Q2,2013,2,389530.5,9910839,39303.4837918364,162.88,160.4,101.16,1884.689,1.4,0.12,16403.18,101.431,3.67,1.2614095466108,31158.3846003372,1494.11347413998,13003.8495776987,129.125390272835,6.00157551038591,"Great Lakes","Midwest"
"1419","MI",3,2013 Q3,2013,3,391585.9,9916707,39487.4931769185,167.27,163.51,101.565,2147.705,1.5,0.08,16531.685,101.918,4.44,1.26645967379919,31179.4319186349,1695.83370432728,13053.463400384,132.07684655147,2.28572883489306,"Great Lakes","Midwest"
"1420","MI",3,2013 Q4,2013,4,393610,9922970,39666.5514457869,164.66,164.81,102.004,2427.797,1.6,0.09,16663.649,102.517,4.29,1.27193376228241,31186.0197614439,1908.74483561429,13101.0352065017,129.456426806792,-1.98401143962539,"Great Lakes","Midwest"
"1421","MI",3,2014 Q1,2014,1,399201.2,9925567,40219.4856978951,165.5,168.59,102.399,2556.401,1.5,0.07,16616.54,102.937,4.36,1.27685919497232,31498.7634159357,2002.1009443061,13013.6040570709,129.614918114435,0.122428303910608,"Great Lakes","Midwest"
"1422","MI",3,2014 Q2,2014,2,406459.1,9928366,40939.1736767158,173.4,170.64,102.829,2714.9,1.7,0.09,16841.475,103.512,4.23,1.2822210584069,31928.3273412938,2117.34160985714,13134.6111417985,135.234091550049,4.33528294224074,"Great Lakes","Midwest"
"1423","MI",3,2014 Q3,2014,3,411722.5,9932779,41450.8870075535,178.23,174.32,103.298,2759.023,1.7,0.09,17047.098,103.957,4.14,1.28806923038556,32180.6359702778,2141.98347023176,13234.6131697419,138.369891769444,2.31879416162906,"Great Lakes","Midwest"
"1424","MI",3,2014 Q4,2014,4,417087.8,9935505,41979.5269591229,176.4,176.87,103.546,2760.317,1.5,0.1,17143.038,104.123,3.96,1.29116165394783,32512.9907868369,2137.85546647867,13277.2205150175,136.621157746316,-1.26381107968335,"Great Lakes","Midwest"
"1425","MI",3,2015 Q1,2015,1,423649,9933421,42648.8517903349,175.57,178.45,103.708,2745.584,1.3,0.11,17277.58,104.09,3.72,1.29318170482318,32979.7828342818,2123.12313865854,13360.5199760867,135.765916997724,-0.625994364781577,"Great Lakes","Midwest"
"1426","MI",3,2015 Q2,2015,2,430428.2,9932154,43336.8431460084,185.05,182.03,104.152,2756.74,1.3,0.12,17405.669,104.675,3.82,1.29871814055564,33368.9364864553,2122.66227283201,13402.1913273293,142.48665220063,4.95023740237997,"Great Lakes","Midwest"
"1427","MI",3,2015 Q3,2015,3,435768.4,9936379,43855.8553372411,187.11,183.29,104.52,2649.299,1.2,0.14,17463.222,105.048,3.95,1.30330689809966,33649.6763741426,2032.75146004592,13399.1633324914,143.565571756602,0.757207457195767,"Great Lakes","Midwest"
"1428","MI",3,2015 Q4,2015,4,439720.5,9942793,44225.048233429,187.42,188.06,104.778,2725.944,1.2,0.16,17468.902,105.049,3.9,1.30652401616041,33849.395561359,2086.40940869266,13370.5173298975,143.4493340205,-0.0809649100957214,"Great Lakes","Midwest"
"1429","MI",3,2016 Q1,2016,1,441660.4,9945685,44407.237912723,187.64,190.3,105.169,2440.011,1.4,0.36,17556.839,104.941,3.74,1.31139957105093,33862.4770764078,1860.61598147743,13387.8639184931,143.083774115947,-0.254835553646791,"Great Lakes","Midwest"
"1430","MI",3,2016 Q2,2016,2,444838.5,9949149,44711.2109789491,196.25,193.04,105.701,2487.012,1.5,0.37,17639.417,105.657,3.59,1.31803331836999,33922.6712677061,1886.91132867239,13383.1343670542,148.896084237614,4.06217277785599,"Great Lakes","Midwest"
"1431","MI",3,2016 Q3,2016,3,447362.4,9956409,44932.1035325086,200.71,196.95,106.193,2371.183,1.7,0.4,17735.074,106.043,3.45,1.32416828769515,33932.3211030205,1790.69610867006,13393.36862603,151.574389649035,1.79877491415252,"Great Lakes","Midwest"
"1432","MI",3,2016 Q4,2016,4,452223.3,9964449,45383.6734976515,199.35,200.06,106.649,2156.06,1.8,0.45,17824.231,106.551,3.84,1.32985435682578,34126.7998745198,1621.27528396891,13403.1451703813,149.903633414284,-1.10226815929762,"Great Lakes","Midwest"
"1433","MI",3,2017 Q1,2017,1,457271.8,9968945,45869.6281301582,202.26,204.73,107.118,2158.542,1.8,0.7,17925.256,107.058,4.17,1.33570252880443,34341.2003353887,1616.03497294572,13420.0958772195,151.425931776172,1.01551798793342,"Great Lakes","Midwest"
"1434","MI",3,2017 Q2,2017,2,458599.8,9973142,45983.4824371296,212.14,208.74,107.406,2344.812,1.6,0.95,18021.048,107.411,3.98,1.33929373036062,34334.1280517667,1750.78248097872,13455.6353035026,158.396918607899,4.60356211776922,"Great Lakes","Midwest"
"1435","MI",3,2017 Q3,2017,3,461279.1,9980077,46219.9940942339,215.99,212.2,107.785,2296.929,1.5,1.15,18163.558,107.973,3.88,1.34401965185296,34389.3737197308,1708.99956472608,13514.3544775989,160.704495430719,1.45683188984999,"Great Lakes","Midwest"
"1436","MI",3,2017 Q4,2017,4,468791.4,9986084,46944.4679215596,215.88,216.69,108.392,2310.902,1.7,1.2,18322.464,108.713,3.92,1.35158860791062,34732.8082278895,1709.76729640564,13556.2432923463,159.723157428593,-0.610647511443851,"Great Lakes","Midwest"
"1437","MI",3,2018 Q1,2018,1,478626.8,9989227,47914.2980733144,219.38,221.71,108.923,2281.018,1.8,1.45,18438.254,109.355,4.28,1.35820988577984,35277.5359500521,1679.42968452944,13575.4084792376,161.521427797618,1.12586703016432,"Great Lakes","Midwest"
"1438","MI",3,2018 Q2,2018,2,481376.7,9993005,48171.3658704264,228.67,225.08,109.509,2151.047,2,1.74,18598.135,110.281,4.54,1.36551698339069,35277.0170245798,1575.26198953511,13619.8489115963,167.460385173821,3.67688513975011,"Great Lakes","Midwest"
"1439","MI",3,2018 Q3,2018,3,486478.7,9999984,48647.9478367165,232.73,228.83,110.064,2014.613,2,1.92,18732.72,110.767,4.57,1.37243752805626,35446.3841466176,1467.90870900567,13649.2332926297,169.574203009158,1.26227933438877,"Great Lakes","Midwest"
"1440","MI",3,2018 Q4,2018,4,489637.2,10006672,48931.073187969,231.9,232.83,110.409,1895.798,1.9,2.22,18783.548,111.256,4.78,1.37673948825378,35541.2724087924,1377.02013792354,13643.5020279868,168.441453142407,-0.667996574154782,"Great Lakes","Midwest"
"1441","MN",4,2001 Q1,2001,1,166507.6,4933692,33749.0868907098,176.15,176.96,81.698,39.61,1.8,5.59,13222.69,79.204,7.01,1.0187291136715,33128.6172524097,38.8817787461137,12979.593713922,172.911520477858,2.01500626059691,"Great Plains","Midwest"
"1442","MN",4,2001 Q2,2001,2,167081.6,4933692,33865.4297836184,183.47,181.88,82.044,38.569,1.9,4.33,13299.984,79.683,7.13,1.02304354331887,33102.6279426535,37.7002525961679,13000.4085230364,179.337430159427,3.71629933263585,"Great Plains","Midwest"
"1443","MN",4,2001 Q3,2001,3,165871,4933692,33620.0557310833,188.73,186.47,82.465,39.33,1.7,3.5,13244.784,80.004,6.96,1.02829318170482,32695.0098758256,38.2478467228521,12880.3576991936,183.537150063663,2.34179774991938,"Great Plains","Midwest"
"1444","MN",4,2001 Q4,2001,4,167318.4,4933692,33913.4262941424,189.36,189.79,82.637,44.632,1.7,2.13,13280.859,80.268,6.77,1.03043792707866,32911.6634810683,43.313623098612,12888.5580111088,183.766527826518,0.124976203877791,"Great Plains","Midwest"
"1445","MN",4,2002 Q1,2002,1,168210.6,4982796,33758.2754742518,192.94,193.82,82.862,43.722,1.5,1.73,13397.002,80.533,6.97,1.03324355329443,32672.1375290616,42.315289420965,12965.9671790688,186.732353068958,1.61390938682776,"Great Plains","Midwest"
"1446","MN",4,2002 Q2,2002,2,169445.3,4982796,34006.0680790464,200.59,198.86,83.366,40.935,1.6,1.75,13478.152,80.821,6.81,1.03952815601776,32712.9841382243,39.378442770434,12965.6440010556,192.962546361826,3.3364294887707,"Great Plains","Midwest"
"1447","MN",4,2002 Q3,2002,3,170706.6,4982796,34259.1990520985,205.93,203.51,83.745,39.416,1.9,1.74,13538.072,81.194,6.29,1.0442540775101,32807.3404642915,37.745603152427,12964.3467921906,197.202964714311,2.19753440884527,"Great Plains","Midwest"
"1448","MN",4,2002 Q4,2002,4,172840.5,4982796,34687.4525868609,207.3,207.72,84.109,38.67,1.7,1.44,13559.032,81.654,6.08,1.04879295725473,33073.6894702814,36.8709569725,12928.225639016,197.65578951123,0.229623726790425,"Great Plains","Midwest"
"1449","MN",4,2003 Q1,2003,1,174638.8,5018935,34795.9875949778,211.24,212.18,84.293,42.867,1.7,1.25,13634.253,82.025,5.84,1.05108733602673,33104.7539079976,40.7834806211666,12971.5700424472,200.972833331356,1.67819208753212,"Great Plains","Midwest"
"1450","MN",4,2003 Q2,2003,2,177326.8,5018935,35331.5593846105,217.66,215.81,84.558,41.174,1.4,1.25,13751.543,82.266,5.51,1.05439174023642,33508.9493177254,39.0500024125452,13042.1573645072,206.431814375931,2.71627809295728,"Great Plains","Midwest"
"1451","MN",4,2003 Q3,2003,3,179982.2,5018935,35860.6357723302,221.93,219.4,84.897,43.593,1.3,1.02,13985.073,82.712,6.03,1.05861888373485,33874.925455526,41.1791256228135,13210.6778132089,209.641074242906,1.55463433612536,"Great Plains","Midwest"
"1452","MN",4,2003 Q4,2003,4,180865.6,5018935,36036.6492094438,224.65,225.03,85.218,43.12,1.4,1,14145.645,83.201,5.92,1.06262157713602,33912.9658053528,40.5788861508132,13312.024999648,211.411103288038,0.844314050347195,"Great Plains","Midwest"
"1453","MN",4,2004 Q1,2004,1,185315.4,5053572,36670.181012559,227.45,228.43,85.702,45.462,1.7,1,14221.147,83.82,5.6,1.06865679086239,34314.2731381203,42.5412540197428,13307.4969640382,212.83727567618,0.674596729292601,"Great Plains","Midwest"
"1454","MN",4,2004 Q2,2004,2,187407.6,5053572,37084.1852060285,233.68,231.68,86.238,46.064,2,1.01,14329.523,84.504,6.11,1.07534041598085,34485.9959273483,42.8366676407152,13325.569082168,217.307930146803,2.10050352149059,"Great Plains","Midwest"
"1455","MN",4,2004 Q3,2004,3,189317.9,5053572,37462.1950572783,238.71,236.09,86.605,46.777,2,1.43,14464.984,85.056,5.89,1.07991670407502,34689.8931333467,43.3153777726459,13394.536768824,221.044826049304,1.71963163055152,"Great Plains","Midwest"
"1456","MN",4,2004 Q4,2004,4,195116.9,5053572,38609.7002278784,239.02,239.39,86.994,45.665,2.1,1.95,14609.876,85.712,5.74,1.08476732006584,35592.6100590263,42.0965852817436,13468.2117812263,220.342183598869,-0.317873285248794,"Great Plains","Midwest"
"1457","MN",4,2005 Q1,2005,1,191484.1,5087713,37636.5765914862,241.05,242.05,87.6,50.438,2.2,2.47,14771.602,86.391,5.77,1.09232380667365,34455.5125151921,46.1749526027397,13523.0981049315,220.676321917808,0.151645188171344,"Great Plains","Midwest"
"1458","MN",4,2005 Q2,2005,2,193457.2,5087713,38024.3932784731,247.71,245.58,88.032,46.543,2.1,2.94,14839.782,86.996,5.71,1.09771060900793,34639.7246837562,42.4000639312977,13518.8472063795,225.660568429662,2.25862315836048,"Great Plains","Midwest"
"1459","MN",4,2005 Q3,2005,3,196971.8,5087713,38715.1948232929,251.67,248.92,88.387,47.08,2.1,3.46,14972.054,87.783,5.76,1.10213726370393,35127.3803166619,42.7170022740901,13584.5638225531,228.347237942231,1.19057996320113,"Great Plains","Midwest"
"1460","MN",4,2005 Q4,2005,4,198537.6,5087713,39022.9558939351,251.9,252.3,88.89,44.756,2.2,3.98,15066.597,88.489,6.23,1.10840939697741,35206.2658439646,40.3785822477219,13592.9892340196,227.262598717516,-0.474995552602068,"Great Plains","Midwest"
"1461","MN",4,2006 Q1,2006,1,202347.1,5119598,39524.0212219788,251.28,252.38,89.41,47.149,2.1,4.46,15267.026,89.107,6.25,1.1148935108983,35450.938439971,42.2901376132424,13693.7078301756,225.384754278045,-0.826288377440053,"Great Plains","Midwest"
"1462","MN",4,2006 Q2,2006,2,204859.3,5119598,40014.7238122993,254.45,252.19,90,44.73,2.3,4.91,15302.705,89.852,6.6,1.12225048630854,35655.7865650129,39.857412,13635.7303353333,226.731913333333,0.597715253457845,"Great Plains","Midwest"
"1463","MN",4,2006 Q3,2006,3,205614.5,5119598,40162.2353942634,253.23,250.48,90.527,44.925,2.5,5.25,15326.368,90.481,6.56,1.12882188637837,35578.8950222403,39.7981298397163,13577.3129356766,224.331228031416,-1.05882108372979,"Great Plains","Midwest"
"1464","MN",4,2006 Q4,2006,4,208274.4,5119598,40681.7879060036,249.35,249.55,91.011,41.714,2.3,5.25,15456.928,90.815,6.24,1.13485710010474,35847.4982464742,36.7570507301315,13620.1535845997,219.719293272242,-2.0558594537397,"Great Plains","Midwest"
"1465","MN",4,2007 Q1,2007,1,213337.5,5163555,41316.0119336387,250.23,251.75,91.584,44.607,2.4,5.26,15493.328,91.708,6.21,1.14200209486757,36178.578059815,39.060348663522,13566.8122410901,219.115184748428,-0.274945597547323,"Great Plains","Midwest"
"1466","MN",4,2007 Q2,2007,2,217544.1,5163555,42130.6832211529,251.82,249.42,91.973,42.498,2.1,5.25,15582.085,92.301,6.36,1.1468527108584,36735.9145793176,37.0561970143412,13586.823183543,219.574839572483,0.209777713298721,"Great Plains","Midwest"
"1467","MN",4,2007 Q3,2007,3,217718.5,5163555,42164.4584012371,248.1,245.34,92.368,42.909,2,5.07,15666.738,92.776,6.55,1.15177814354831,36608.1424946476,37.2545704573012,13602.2185242508,215.406067036203,-1.89856567555593,"Great Plains","Midwest"
"1468","MN",4,2007 Q4,2007,4,220377,5163555,42679.3168659964,239.57,239.38,92.963,42.05,2.3,4.5,15761.967,93.145,6.22,1.15919746620779,36817.9866762631,36.2750965437862,13597.3097418543,206.668843733528,-4.05616398037952,"Great Plains","Midwest"
"1469","MN",4,2008 Q1,2008,1,225019.2,5207203,43213.0646721474,233.2,235.31,93.519,44.891,2.1,3.18,15671.383,93.489,5.87,1.16613048032321,37056.8005907627,38.4956921695057,13438.7903107176,199.97762165977,-3.23765399412897,"Great Plains","Midwest"
"1470","MN",4,2008 Q2,2008,2,228671.2,5207203,43914.4008789364,230.92,228.56,93.912,45.035,2.2,2.09,15752.308,93.99,6.09,1.17103097411342,37500.631366462,38.4575651673907,13451.6578538206,197.193759263992,-1.39208696086713,"Great Plains","Midwest"
"1471","MN",4,2008 Q3,2008,3,227787.8,5207203,43744.7512608976,227.59,224.91,94.43,45.977,2.2,1.94,15667.032,94.69,6.32,1.17749014913462,37150.8426571952,39.0466111617071,13305.4463440856,193.28399491687,-1.98270186729796,"Great Plains","Midwest"
"1472","MN",4,2008 Q4,2008,4,223187.8,5207203,42861.3595436936,217.61,216.91,94.593,314.799,1.6,0.51,15328.027,94.986,5.84,1.17952266945982,36337.8853611372,266.886773905046,12995.1101380863,184.489883606609,-4.54983937704854,"Great Plains","Midwest"
"1473","MN",4,2009 Q1,2009,1,216036.4,5247018,41173.176840636,217.19,220.09,94.578,860.235,1.1,0.18,15155.94,94.976,5.06,1.17933562771211,34912.179258513,729.423397195965,12851.2525559855,184.163010848189,-0.17717652156884,"Great Plains","Midwest"
"1474","MN",4,2009 Q2,2009,2,216511.2,5247018,41263.6663339062,218.78,216.42,95.003,881.737,1.1,0.18,15134.117,94.838,5.01,1.18463514389745,34832.3840859125,744.311026514952,12775.3402201194,184.681335115733,0.281448628124181,"Great Plains","Midwest"
"1475","MN",4,2009 Q3,2009,3,215516.1,5247018,41074.0157552347,215.6,212.72,95.291,796.542,0.9,0.16,15189.222,94.938,5.16,1.18822634545364,34567.5013118427,670.36217724654,12783.1048841129,181.446911040917,-1.75135406769153,"Great Plains","Midwest"
"1476","MN",4,2009 Q4,2009,4,218365.9,5247018,41617.1432992988,213.84,212.78,95.961,1056.716,1.5,0.12,15356.058,95.259,4.92,1.19658087685171,34780.0504791589,883.112893112827,12833.2804719417,178.709190608685,-1.50882724678329,"Great Plains","Midwest"
"1477","MN",4,2010 Q1,2010,1,219196.9,5300850,41351.2738523067,206.29,209.87,96.228,1112.375,1.7,0.13,15415.145,95.499,5,1.1999102199611,34461.9732080017,927.048525377229,12846.9153304651,171.921195909714,-3.79834673071397,"Great Plains","Midwest"
"1478","MN",4,2010 Q2,2010,2,223868,5307310,42181.0672449885,213.08,210.71,96.456,1117.448,1.5,0.19,15557.277,95.943,4.92,1.20275325452641,35070.4245332493,929.075016670814,12934.720352202,177.160194078129,3.04732534036453,"Great Plains","Midwest"
